temp,formula,target,class,source,entry,sum_Number,sum_MendeleevNumber,sum_AtomicWeight,sum_MeltingT,sum_Column,sum_Row,sum_CovalentRadius,sum_Electronegativity,sum_NsValence,sum_NpValence,sum_NdValence,sum_NfValence,sum_NValence,sum_NsUnfilled,sum_NpUnfilled,sum_NdUnfilled,sum_NfUnfilled,sum_NUnfilled,sum_GSvolume_pa,sum_GSbandgap,sum_GSmagmom,sum_SpaceGroupNumber,avg_Number,avg_MendeleevNumber,avg_AtomicWeight,avg_MeltingT,avg_Column,avg_Row,avg_CovalentRadius,avg_Electronegativity,avg_NsValence,avg_NpValence,avg_NdValence,avg_NfValence,avg_NValence,avg_NsUnfilled,avg_NpUnfilled,avg_NdUnfilled,avg_NfUnfilled,avg_NUnfilled,avg_GSvolume_pa,avg_GSbandgap,avg_GSmagmom,avg_SpaceGroupNumber,dev_Number,dev_MendeleevNumber,dev_AtomicWeight,dev_MeltingT,dev_Column,dev_Row,dev_CovalentRadius,dev_Electronegativity,dev_NsValence,dev_NpValence,dev_NdValence,dev_NfValence,dev_NValence,dev_NsUnfilled,dev_NpUnfilled,dev_NdUnfilled,dev_NfUnfilled,dev_NUnfilled,dev_GSvolume_pa,dev_GSbandgap,dev_GSmagmom,dev_SpaceGroupNumber,range_Number,range_MendeleevNumber,range_AtomicWeight,range_MeltingT,range_Column,range_Row,range_CovalentRadius,range_Electronegativity,range_NsValence,range_NpValence,range_NdValence,range_NfValence,range_NValence,range_NsUnfilled,range_NpUnfilled,range_NdUnfilled,range_NfUnfilled,range_NUnfilled,range_GSvolume_pa,range_GSbandgap,range_GSmagmom,range_SpaceGroupNumber,max_Number,max_MendeleevNumber,max_AtomicWeight,max_MeltingT,max_Column,max_Row,max_CovalentRadius,max_Electronegativity,max_NsValence,max_NpValence,max_NdValence,max_NfValence,max_NValence,max_NsUnfilled,max_NpUnfilled,max_NdUnfilled,max_NfUnfilled,max_NUnfilled,max_GSvolume_pa,max_GSbandgap,max_GSmagmom,max_SpaceGroupNumber,min_Number,min_MendeleevNumber,min_AtomicWeight,min_MeltingT,min_Column,min_Row,min_CovalentRadius,min_Electronegativity,min_NsValence,min_NpValence,min_NdValence,min_NfValence,min_NValence,min_NsUnfilled,min_NpUnfilled,min_NdUnfilled,min_NfUnfilled,min_NUnfilled,min_GSvolume_pa,min_GSbandgap,min_GSmagmom,min_SpaceGroupNumber,mode_Number,mode_MendeleevNumber,mode_AtomicWeight,mode_MeltingT,mode_Column,mode_Row,mode_CovalentRadius,mode_Electronegativity,mode_NsValence,mode_NpValence,mode_NdValence,mode_NfValence,mode_NValence,mode_NsUnfilled,mode_NpUnfilled,mode_NdUnfilled,mode_NfUnfilled,mode_NUnfilled,mode_GSvolume_pa,mode_GSbandgap,mode_GSmagmom,mode_SpaceGroupNumber
300,LaOBiS2,-0.601501413,1,Mgaultois/Sparks,Peer-reviewed literature,180.0,362.0,428.01527,2568.92,66.0,20.0,631.0,11.72,10.0,15.0,11.0,14.0,50.0,0.0,9.0,9.0,0.0,18.0,130.52625,4.404,0.0,358.0,36.0,72.4,85.60305400000001,513.7840000000001,13.200000000000001,4.0,126.20000000000002,2.3440000000000003,2.0,3.0,2.2,2.8000000000000003,10.000000000000002,0.0,1.8,1.8,0.0,3.6000000000000005,26.10525,0.8808,0.0,71.6,27.200000000000003,23.759999999999998,70.67190480000001,283.93280000000004,4.08,1.6,41.040000000000006,0.6272,0.0,1.2000000000000002,3.12,4.48,7.600000000000001,0.0,0.72,2.8800000000000003,0.0,2.16,7.054800000000002,1.0569600000000001,0.0,48.96000000000001,75.0,75.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,88.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,16.0,88.0,32.065,388.36,16.0,3.0,105.0,2.58,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,25.786875,2.202,0.0,70.0
400,LaOBiS2,-0.63354634,1,Mgaultois/Sparks,Peer-reviewed literature,180.0,362.0,428.01527,2568.92,66.0,20.0,631.0,11.72,10.0,15.0,11.0,14.0,50.0,0.0,9.0,9.0,0.0,18.0,130.52625,4.404,0.0,358.0,36.0,72.4,85.60305400000001,513.7840000000001,13.200000000000001,4.0,126.20000000000002,2.3440000000000003,2.0,3.0,2.2,2.8000000000000003,10.000000000000002,0.0,1.8,1.8,0.0,3.6000000000000005,26.10525,0.8808,0.0,71.6,27.200000000000003,23.759999999999998,70.67190480000001,283.93280000000004,4.08,1.6,41.040000000000006,0.6272,0.0,1.2000000000000002,3.12,4.48,7.600000000000001,0.0,0.72,2.8800000000000003,0.0,2.16,7.054800000000002,1.0569600000000001,0.0,48.96000000000001,75.0,75.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,88.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,16.0,88.0,32.065,388.36,16.0,3.0,105.0,2.58,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,25.786875,2.202,0.0,70.0
700,LaOBiS2,-0.723495769,1,Mgaultois/Sparks,Peer-reviewed literature,180.0,362.0,428.01527,2568.92,66.0,20.0,631.0,11.72,10.0,15.0,11.0,14.0,50.0,0.0,9.0,9.0,0.0,18.0,130.52625,4.404,0.0,358.0,36.0,72.4,85.60305400000001,513.7840000000001,13.200000000000001,4.0,126.20000000000002,2.3440000000000003,2.0,3.0,2.2,2.8000000000000003,10.000000000000002,0.0,1.8,1.8,0.0,3.6000000000000005,26.10525,0.8808,0.0,71.6,27.200000000000003,23.759999999999998,70.67190480000001,283.93280000000004,4.08,1.6,41.040000000000006,0.6272,0.0,1.2000000000000002,3.12,4.48,7.600000000000001,0.0,0.72,2.8800000000000003,0.0,2.16,7.054800000000002,1.0569600000000001,0.0,48.96000000000001,75.0,75.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,88.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,16.0,88.0,32.065,388.36,16.0,3.0,105.0,2.58,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,25.786875,2.202,0.0,70.0
300,LaOBiS.16Se.04,-0.50800147,1,Mgaultois/Sparks,Peer-reviewed literature,151.92000000000002,203.64000000000001,372.17407,1874.0975999999998,37.2,14.64,442.6,7.074800000000001,6.4,7.8,11.4,14.0,39.6,0.0,5.4,9.0,0.0,14.4,84.1152,0.38428,0.0,229.76,47.474999999999994,63.637499999999996,116.30439687500001,585.6555,11.625,4.575,138.3125,2.2108749999999997,2.0,2.4375,3.5625,4.375,12.375,0.0,1.6875,2.8125,0.0,4.5,26.286000000000005,0.12008749999999999,0.0,71.8,28.15625,31.6484375,72.04817265624999,379.59031250000004,5.390625,1.78125,48.984375,0.8135937499999999,0.0,1.5234375,4.184374999999999,6.015625,10.48125,0.0,1.0546875,3.8671875,0.0,2.8125,10.797187500000001,0.22516406249999998,0.0,76.375,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,LaOBiS.16Se.04,-0.656548979,1,Mgaultois/Sparks,Peer-reviewed literature,151.92000000000002,203.64000000000001,372.17407,1874.0975999999998,37.2,14.64,442.6,7.074800000000001,6.4,7.8,11.4,14.0,39.6,0.0,5.4,9.0,0.0,14.4,84.1152,0.38428,0.0,229.76,47.474999999999994,63.637499999999996,116.30439687500001,585.6555,11.625,4.575,138.3125,2.2108749999999997,2.0,2.4375,3.5625,4.375,12.375,0.0,1.6875,2.8125,0.0,4.5,26.286000000000005,0.12008749999999999,0.0,71.8,28.15625,31.6484375,72.04817265624999,379.59031250000004,5.390625,1.78125,48.984375,0.8135937499999999,0.0,1.5234375,4.184374999999999,6.015625,10.48125,0.0,1.0546875,3.8671875,0.0,2.8125,10.797187500000001,0.22516406249999998,0.0,76.375,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,LaOBiS.16Se.04,-0.831489789,1,Mgaultois/Sparks,Peer-reviewed literature,151.92000000000002,203.64000000000001,372.17407,1874.0975999999998,37.2,14.64,442.6,7.074800000000001,6.4,7.8,11.4,14.0,39.6,0.0,5.4,9.0,0.0,14.4,84.1152,0.38428,0.0,229.76,47.474999999999994,63.637499999999996,116.30439687500001,585.6555,11.625,4.575,138.3125,2.2108749999999997,2.0,2.4375,3.5625,4.375,12.375,0.0,1.6875,2.8125,0.0,4.5,26.286000000000005,0.12008749999999999,0.0,71.8,28.15625,31.6484375,72.04817265624999,379.59031250000004,5.390625,1.78125,48.984375,0.8135937499999999,0.0,1.5234375,4.184374999999999,6.015625,10.48125,0.0,1.0546875,3.8671875,0.0,2.8125,10.797187500000001,0.22516406249999998,0.0,76.375,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,LaOBiS.14Se.06,-0.475256527,1,Mgaultois/Sparks,Peer-reviewed literature,152.28,203.66,373.11197,1876.2104,37.2,14.66,442.9,7.0742,6.4,7.800000000000001,11.6,14.0,39.800000000000004,0.0,5.4,9.0,0.0,14.399999999999999,84.1178625,0.35622,0.0,228.64000000000001,47.587500000000006,63.643750000000004,116.59749062500002,586.3157500000001,11.625,4.58125,138.40625,2.2106874999999997,2.0,2.4375,3.625,4.375,12.4375,0.0,1.6875,2.8125,0.0,4.5,26.286832031250004,0.11131875000000001,0.0,71.45,28.015625,31.65234375,71.68180546875,379.17765625000004,5.390625,1.7734375,48.8671875,0.8133593749999999,0.0,1.5234375,4.223437499999999,6.015625,10.48515625,0.0,1.0546875,3.8671875,0.0,2.8125,10.7961474609375,0.20872265625000003,0.0,76.59375,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,LaOBiS.14Se.06,-0.593604932,1,Mgaultois/Sparks,Peer-reviewed literature,152.28,203.66,373.11197,1876.2104,37.2,14.66,442.9,7.0742,6.4,7.800000000000001,11.6,14.0,39.800000000000004,0.0,5.4,9.0,0.0,14.399999999999999,84.1178625,0.35622,0.0,228.64000000000001,47.587500000000006,63.643750000000004,116.59749062500002,586.3157500000001,11.625,4.58125,138.40625,2.2106874999999997,2.0,2.4375,3.625,4.375,12.4375,0.0,1.6875,2.8125,0.0,4.5,26.286832031250004,0.11131875000000001,0.0,71.45,28.015625,31.65234375,71.68180546875,379.17765625000004,5.390625,1.7734375,48.8671875,0.8133593749999999,0.0,1.5234375,4.223437499999999,6.015625,10.48515625,0.0,1.0546875,3.8671875,0.0,2.8125,10.7961474609375,0.20872265625000003,0.0,76.59375,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,LaOBiS.14Se.06,-0.794224538,1,Mgaultois/Sparks,Peer-reviewed literature,152.28,203.66,373.11197,1876.2104,37.2,14.66,442.9,7.0742,6.4,7.800000000000001,11.6,14.0,39.800000000000004,0.0,5.4,9.0,0.0,14.399999999999999,84.1178625,0.35622,0.0,228.64000000000001,47.587500000000006,63.643750000000004,116.59749062500002,586.3157500000001,11.625,4.58125,138.40625,2.2106874999999997,2.0,2.4375,3.625,4.375,12.4375,0.0,1.6875,2.8125,0.0,4.5,26.286832031250004,0.11131875000000001,0.0,71.45,28.015625,31.65234375,71.68180546875,379.17765625000004,5.390625,1.7734375,48.8671875,0.8133593749999999,0.0,1.5234375,4.223437499999999,6.015625,10.48515625,0.0,1.0546875,3.8671875,0.0,2.8125,10.7961474609375,0.20872265625000003,0.0,76.59375,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,LaOBiS.12Se.08,-0.300471417,1,Mgaultois/Sparks,Peer-reviewed literature,152.64,203.68,374.04987,1878.3231999999998,37.2,14.68,443.20000000000005,7.0736,6.4,7.800000000000001,11.8,14.0,40.0,0.0,5.4,9.0,0.0,14.4,84.120525,0.32816,0.0,227.52,47.7,63.65,116.89058437500002,586.976,11.625,4.5874999999999995,138.5,2.2105,2.0,2.4375,3.6875,4.375,12.5,0.0,1.6875,2.8125,0.0,4.5,26.287664062500003,0.10255,0.0,71.1,27.875,31.65625,71.31543828125001,378.76500000000004,5.390625,1.7656250000000002,48.75,0.813125,0.0,1.5234375,4.260937500000001,6.015625,10.4875,0.0,1.0546875,3.8671875,0.0,2.8125,10.795107421875,0.19228125000000001,0.0,76.8125,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,LaOBiS.12Se.08,-0.395027525,1,Mgaultois/Sparks,Peer-reviewed literature,152.64,203.68,374.04987,1878.3231999999998,37.2,14.68,443.20000000000005,7.0736,6.4,7.800000000000001,11.8,14.0,40.0,0.0,5.4,9.0,0.0,14.4,84.120525,0.32816,0.0,227.52,47.7,63.65,116.89058437500002,586.976,11.625,4.5874999999999995,138.5,2.2105,2.0,2.4375,3.6875,4.375,12.5,0.0,1.6875,2.8125,0.0,4.5,26.287664062500003,0.10255,0.0,71.1,27.875,31.65625,71.31543828125001,378.76500000000004,5.390625,1.7656250000000002,48.75,0.813125,0.0,1.5234375,4.260937500000001,6.015625,10.4875,0.0,1.0546875,3.8671875,0.0,2.8125,10.795107421875,0.19228125000000001,0.0,76.8125,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,LaOBiS.12Se.08,-0.697628208,1,Mgaultois/Sparks,Peer-reviewed literature,152.64,203.68,374.04987,1878.3231999999998,37.2,14.68,443.20000000000005,7.0736,6.4,7.800000000000001,11.8,14.0,40.0,0.0,5.4,9.0,0.0,14.4,84.120525,0.32816,0.0,227.52,47.7,63.65,116.89058437500002,586.976,11.625,4.5874999999999995,138.5,2.2105,2.0,2.4375,3.6875,4.375,12.5,0.0,1.6875,2.8125,0.0,4.5,26.287664062500003,0.10255,0.0,71.1,27.875,31.65625,71.31543828125001,378.76500000000004,5.390625,1.7656250000000002,48.75,0.813125,0.0,1.5234375,4.260937500000001,6.015625,10.4875,0.0,1.0546875,3.8671875,0.0,2.8125,10.795107421875,0.19228125000000001,0.0,76.8125,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,LaOBiS.10Se.10,-0.18964689,1,Mgaultois/Sparks,Peer-reviewed literature,153.0,203.70000000000002,374.98777,1880.436,37.2,14.700000000000001,443.5,7.073,6.4,7.800000000000001,12.0,14.0,40.2,0.0,5.4,9.0,0.0,14.399999999999999,84.1231875,0.30010000000000003,0.0,226.4,47.8125,63.65625,117.18367812500001,587.63625,11.625,4.59375,138.59375,2.2103124999999997,2.0,2.4375,3.75,4.375,12.5625,0.0,1.6875,2.8125,0.0,4.5,26.288496093750002,0.09378125,0.0,70.75,27.734375,31.66015625,70.94907109374999,378.35234375000005,5.390625,1.7578125,48.6328125,0.8128906249999999,0.0,1.5234375,4.296875,6.015625,10.48828125,0.0,1.0546875,3.8671875,0.0,2.8125,10.794067382812502,0.17583984375,0.0,77.03125,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,LaOBiS.10Se.10,-0.292574937,1,Mgaultois/Sparks,Peer-reviewed literature,153.0,203.70000000000002,374.98777,1880.436,37.2,14.700000000000001,443.5,7.073,6.4,7.800000000000001,12.0,14.0,40.2,0.0,5.4,9.0,0.0,14.399999999999999,84.1231875,0.30010000000000003,0.0,226.4,47.8125,63.65625,117.18367812500001,587.63625,11.625,4.59375,138.59375,2.2103124999999997,2.0,2.4375,3.75,4.375,12.5625,0.0,1.6875,2.8125,0.0,4.5,26.288496093750002,0.09378125,0.0,70.75,27.734375,31.66015625,70.94907109374999,378.35234375000005,5.390625,1.7578125,48.6328125,0.8128906249999999,0.0,1.5234375,4.296875,6.015625,10.48828125,0.0,1.0546875,3.8671875,0.0,2.8125,10.794067382812502,0.17583984375,0.0,77.03125,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,LaOBiS.10Se.10,-0.605396457,1,Mgaultois/Sparks,Peer-reviewed literature,153.0,203.70000000000002,374.98777,1880.436,37.2,14.700000000000001,443.5,7.073,6.4,7.800000000000001,12.0,14.0,40.2,0.0,5.4,9.0,0.0,14.399999999999999,84.1231875,0.30010000000000003,0.0,226.4,47.8125,63.65625,117.18367812500001,587.63625,11.625,4.59375,138.59375,2.2103124999999997,2.0,2.4375,3.75,4.375,12.5625,0.0,1.6875,2.8125,0.0,4.5,26.288496093750002,0.09378125,0.0,70.75,27.734375,31.66015625,70.94907109374999,378.35234375000005,5.390625,1.7578125,48.6328125,0.8128906249999999,0.0,1.5234375,4.296875,6.015625,10.48828125,0.0,1.0546875,3.8671875,0.0,2.8125,10.794067382812502,0.17583984375,0.0,77.03125,75.0,76.0,192.981,1138.2,13.0,4.0,141.0,2.34,0.0,4.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,7.0,27.7925,2.202,0.0,182.0,83.0,89.0,208.9804,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,La.95F.05OBiS2,2.146424795,0,Mgaultois/Sparks,Peer-reviewed literature,177.6,366.0,422.01991666000004,2511.9449999999997,66.7,19.799999999999997,623.5,11.864,10.0,15.25,10.95,14.0,50.2,0.0,9.05,8.549999999999999,0.0,17.6,129.16675,4.5024999999999995,0.0,349.04999999999995,35.52,73.2,84.403983332,502.389,13.34,3.9600000000000004,124.7,2.3728000000000002,2.0,3.0500000000000003,2.19,2.8000000000000003,10.040000000000001,0.0,1.8100000000000003,1.71,0.0,3.5200000000000005,25.833350000000003,0.9005000000000001,0.0,69.81,27.154400000000003,22.875999999999998,70.54113160104001,279.23658,3.9292,1.5912000000000002,40.594,0.624784,0.0,1.1789999999999998,3.124,4.48,7.5840000000000005,0.0,0.704,2.7702,0.0,2.0824000000000003,7.051037000000002,1.0625900000000001,0.0,47.34420000000001,75.0,80.0,192.981,1139.5,14.0,4.0,150.0,2.88,0.0,5.0,10.0,14.0,26.0,0.0,3.0,9.0,0.0,8.0,27.7925,2.202,0.0,182.0,83.0,93.0,208.9804,1193.0,17.0,6.0,207.0,3.98,2.0,5.0,10.0,14.0,29.0,0.0,3.0,9.0,0.0,9.0,36.8975,2.202,0.0,194.0,8.0,13.0,15.9994,53.5,3.0,2.0,57.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,16.0,88.0,32.065,388.36,16.0,3.0,105.0,2.58,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,25.786875,2.202,0.0,70.0
